"고유번호","구명","법정동명","산지여부","주지번","부지번","새주소명","소재지","지목한글","수목면적","수종한글","본수","과명","학명","수령","수고","흉고둘레","수관너비","활력도","지정품목","지정년월일","수목구분내용","가치등급","소유자","관리자","병해종류명","병해피해도","병해관리상태","병해관리방안","충해종류명","충해피해도","충해관리상태","충해관리방안","기타피해상태","기타피해관리","지정사유","나무의특징","연혁 및 전설","기타","수목고유번호","품계등급","생성일","사진파일명","경도","위도"
"19","용산구"," "," "," "," "," ","원효로4가 87-2"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","200.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9519169","37.5338533"
"20","용산구"," "," "," "," "," ","원효로4가 87-2"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","200.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9518695","37.5338257"
"21","용산구"," "," "," "," "," ","원효로4가 87-2"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","200.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9518284","37.5338332"
"18","용산구"," "," "," "," "," ","용산동5가 19-104"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","315.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9704504","37.5247741"
"22","용산구"," "," "," "," "," ","동비고동 260"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","230.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9952593","37.5235612"
"23","용산구"," "," "," "," "," ","원효로1가 25"," ","0E-8","비술나무","1"," "," ","150.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9659296","37.5387091"
"24","용산구"," "," "," "," "," ","원효로4가 128-1"," ","0E-8","비술나무","1"," "," ","150.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9658665","37.5387142"
"25","용산구"," "," "," "," "," ","원효로4가 128-1"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","115.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9521194","37.5337103"
"26","용산구"," "," "," "," "," ","원효로4가 128-1"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","115.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9521668","37.5336726"
"27","용산구"," "," "," "," "," ","원효로4가 128-1"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","115.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9522174","37.53364"
"28","용산구"," "," "," "," "," ","원효로4가 128-1"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","115.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9522173","37.533763"
"29","용산구"," "," "," "," "," ","한강로 2가 55"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","135.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9722228","37.5312041"
"30","용산구"," "," "," "," "," ","한강로 2가 55"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","135.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9722923","37.5311639"
"31","용산구"," "," "," "," "," ","한강로 2가 55"," ","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","135.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9723745","37.5311136"
"32","용산구"," "," "," "," "," ","용산2가 1-3"," ","0E-8","소나무","1","소나무과","Pinus densiflora S. et z.","120.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9866143","37.5474848"
"33","용산구"," "," "," "," "," ","용산2가 1-3"," ","0E-8","소나무","1","소나무과","Pinus densiflora S. et z.","100.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9867153","37.5471426"
"34","용산구"," "," "," "," "," ","한남2동 산 10-16"," ","0E-8","소나무","1","소나무과","Pinus densiflora S. et z.","85.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","127.0058306","37.5369322"
"35","용산구"," "," "," "," "," ","용산2가 1-3"," ","0E-8","소나무","1","소나무과","Pinus densiflora S. et z.","80.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9861848","37.5468809"
"36","성동구"," "," "," "," "," ","성동구 성수1가 110번지","대지","1572.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","315.00000000","23.00000000","448.00000000","21.00000000","3.00000000"," "," "," ","0E-8","천주교 서울대교구 유지재산","성수1가 동장"," "," "," ","뿌리수술 및 외과수술"," "," "," ","약제방제"," "," "," "," "," "," ","4-성수1가동-보-002","0E-8",""," ","127.0475058","37.5410899"
"37","성동구"," "," "," "," "," ","성동구 옥수동 415-1번지","종교용지","4093.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","215.00000000","25.00000000","328.00000000","30.00000000","3.00000000"," "," "," ","0E-8","조계종 미타사","라계숙(성동구 옥수동 415-1)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","4-옥수동-보-002","0E-8",""," ","127.0173853","37.5437014"
"38","성동구"," "," "," "," "," ","성동구 옥수동 415-1번지","종교용지","4093.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","215.00000000","25.00000000","328.00000000","30.00000000","3.00000000","1-4-14-10(동나무)","1981.10.27","풍치수","2.00000000","조계종 미타사","라계숙(성동구 옥수동 415-1)"," "," "," "," ","진딧물류","경"," "," "," "," "," "," "," "," ","4-옥수동-보-001","0E-8",""," ","127.0173382","37.5437113"
"39","성동구"," "," "," "," "," ","성동구 상왕십리동 72번지","대지","89.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","415.00000000","17.00000000","420.00000000","19.00000000","3.00000000","1-4-13(구나무)","19891.10.27","당산목","1.00000000","이종하(성동구 상왕십리동 72)","상왕십리동장"," "," "," "," "," "," "," "," ","무기양료결핍","영양제수간주사생리증진제 처리"," "," "," "," ","4-상왕십리동-보-001","0E-8",""," ","127.0244489","37.5693702"
"40","성동구"," "," "," "," "," ","성동구 성수2가 1동 416-2번지","잡종지","334.00000000","회화나무","1","콩과","Sophora saponica Linne","515.00000000","16.00000000","443.00000000","14.00000000","2.00000000","1-13(시나무)","1982.10.30","당산목","1.00000000","서울특별시","성수2가 1동장"," "," "," "," ","진딧물","심"," ","약제방제"," "," "," "," "," "," ","4-성수2가동-보-001","0E-8",""," ","127.0527555","37.5357059"
"41","성동구"," "," "," "," "," ","성동구 성수1가 642-1번지","수도용지","63933.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","310.00000000","31.00000000","300.00000000","24.00000000","3.00000000","1-4-48(구나무)","1986.11.25","풍치수","2.00000000","서울시 뚝도 수원지장","성수1가 동장","근부부패병"," "," ","뿌리수술실시 토양개량 토양소독","진딧물류","심"," ","약제방제"," "," "," "," "," "," ","4-성수1가동-보-003","0E-8",""," ","127.0432887","37.5388138"
"42","성동구"," "," "," "," "," ","성동구 성수1가 110번지","대지","1572.00000000","느티나무","2","느릅나무과","Zelkova serrata makino","315.00000000","23.00000000","448.00000000","21.00000000","3.00000000","1-4-12(구나무)","1981.10.27","정자목","1.00000000","천주교 서울대교구 유지재산","성수1가 동장","근부부패병"," "," ","뿌리수술 및 외과수술","진딧물류","심"," ","약제방제","가지일부가 건물에 닿음","수형조절실시"," "," "," "," ","4-성수1가동-보-001","0E-8",""," ","127.0463993","37.5393922"
"43","광진구","능동","2"," "," "," ","화양동 131"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","620.00000000","0E-8","0E-8","0E-8","0E-8"," ","19740420"," ","0E-8","황용현","황용현","그을음병 진딧물"," "," "," "," "," "," "," "," "," ","노령목으로 보존가치가 있으며 보호수 지정수령에 적","지상에서 2.5m지점에서 5가지 분지되었으나 중앙에 가"," "," ","5-화양동-보-001","0E-8",""," ","127.0707674","37.5459257"
"44","광진구"," "," "," "," "," ","구의동 산 9"," ","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","365.00000000","0E-8","0E-8","0E-8","0E-8"," ","19821020"," ","0E-8","영화사","강석주"," "," "," "," "," "," "," "," "," "," ","노령목으로 보존가치가 있으며 보호수 지정수령에 적","지상 4.5m에서 2가지로 분지되어 있으며 이후 다시 분"," "," ","5-구의동-보-002","0E-8",""," ","127.0984112","37.554365"
"45","광진구"," "," "," "," "," ","능동 369-2"," ","0E-8","향나무","1","측백나무과","Juniperus chinensis L","450.00000000","0E-8","0E-8","0E-8","0E-8","서5-3","20001220"," ","0E-8","김진택(능동마을청년회)","김진택"," "," "," "," "," "," "," "," "," "," ","노령목으로 보존가치가 있으며 보호수 지정수령에 적","수형이 아름답고 나무껍질이 매우 특이함"," ","매년 마을주민들이 2월초하루와 10월초하루 저녁에 마","5-능동-보-003","0E-8",""," ","127.0795001","37.5541793"
"46","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","쉬나무","1","운향나무과","Evodia daniellii","60.00000000","9.00000000","87.00000000","6.00000000","1.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," ","희귀수종"," "," "," ","1","28.00000000",""," ","127.0600371","37.5942405"
"47","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","칠엽수","1","칠엽수과","Aesculus turbinata","80.00000000","17.00000000","190.00000000","12.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," ","옆으로 4m떨어진 인접목과 수관경쟁","수형조절"," "," "," "," ","8","32.00000000",""," ","127.0317648","37.5841462"
"48","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","문배나무","1","장미과","Pxrus ussunensis var. seoulensis(NAKI)T.LEE","60.00000000","10.00000000","130.00000000","4.00000000","4.00000000","문배나무 기준 표본목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," ","줄기부 한쪽면이 고사되어 심하게 천공성 해충의 피해","고사부위에 대해 외과수술실시","학술적 가치가 큰 기준표본목"," "," "," ","13","29.00000000",""," ","127.0327696","37.5786034"
"49","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","비술나무","1","느릅나무과","Ulnus pumila Linne","80.00000000","22.00000000","170.00000000","18.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11","31.00000000",""," ","127.0326025","37.5790524"
"50","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","페칸","1","가래나무과","Carya illinoensis","80.00000000","22.00000000","120.00000000","10.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," ","벽오동과 수관경쟁","벽ㅇ오동가지 전정실시","희귀수종"," "," "," ","22","25.00000000",""," ","127.0262785","37.5726505"
"51","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","칠엽수","1","칠엽수과","Aesculus tubinata BL","80.00000000","20.00000000","250.00000000","10.00000000","2.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," ","휴게실내에 위치하여 토양답압","보호책설치 경운실시"," "," "," "," ","26","36.00000000",""," ","127.0373646","37.5728345"
"52","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","당버들","1","버드나무과","Populus simonii","80.00000000","28.00000000","187.00000000","8.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","24","31.00000000",""," ","127.0360217","37.572641"
"53","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","두충나무","1","두충과","Euconnia ulnoides OLIVER","80.00000000","16.00000000","180.00000000","8.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," ","옆에있는 두충나무과 수관경쟁","수형조절"," "," "," "," ","10","29.00000000",""," ","127.0407391","37.5853204"
"54","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","중국굴피나무","1","갸래나무과","Plserocarya stenoptera","80.00000000","24.00000000","414.00000000","18.00000000","2.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","29","37.00000000",""," ","127.0438908","37.5733049"
"55","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","자작나무","1","자작나무과","Betula platyphylla var. japonica (mi9) hara","80.00000000","17.00000000","196.00000000","6.00000000","2.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","20","34.00000000",""," ","127.04553","37.5782606"
"56","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","풍년화","1","조록나무과","Hamamelis japonica siebold et zuccarini","80.00000000","8.00000000","45.00000000","5.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," ","고사지발생","고사지제거","희귀수종"," "," "," ","21","25.00000000",""," ","127.0451988","37.5775314"
"57","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","반송","1","소나무과","Pinus densiflora for. Multicaulis UYEKI","110.00000000","13.00000000","198.00000000","16.00000000","2.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," ","토양답압","경운 및 보호책설치"," "," "," "," ","27","34.00000000",""," ","127.044936","37.5760466"
"58","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","히어리","1","조록나무과","Corylopsis coreana Uyeki","50.00000000","6.00000000","240.00000000","6.00000000","1.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","30","36.00000000",""," ","127.0451985","37.5739984"
"59","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","황철나무","1","버드나무과","Populus mzximolviczii henry","80.00000000","24.00000000","180.00000000","14.00000000","2.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","25","31.00000000",""," ","127.036725","37.5728707"
"60","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","긴잎느티나무","1","느릅나무과","Zelkova serrata var. longiforia","80.00000000","17.00000000","230.00000000","15.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," ","희귀수종"," "," "," ","7","35.00000000",""," ","127.0475376","37.5878835"
"61","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","중국단풍","1","단풍나무과","Acer buergerianum","80.00000000","16.00000000","200.00000000","11.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," ","희귀수종"," "," "," ","6","33.00000000",""," ","127.0476856","37.5879957"
"62","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","튜립나무","1","목련과","Liriodendron tulipifera Linnaeus","80.00000000","26.00000000","190.00000000","8.00000000","2.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15","32.00000000",""," ","127.045906","37.5819238"
"63","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","루브라참나무","1","참나무과","Quercus rubura","80.00000000","30.00000000","295.00000000","18.00000000","1.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","16","38.00000000",""," ","127.0510308","37.5809942"
"64","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","노블포플러","1","버드나무과","Populus noble","80.00000000","34.00000000","230.00000000","12.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17","33.00000000",""," ","127.0525085","37.5806508"
"65","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","잣나무","1","소나무과","Pinus koraiensis siebetzuc","80.00000000","18.00000000","220.00000000","12.00000000","2.00000000","papaengi"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","18","34.00000000",""," ","127.0527571","37.5805216"
"66","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","메타세쿼이아","1","낙우송과","Metasequoia glyptostro boides huetchlng","40.00000000","25.00000000","190.00000000","8.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","19","32.00000000",""," ","127.0494815","37.5788278"
"67","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","도사물나무","1","조록나무과","Corylopsis spicata","80.00000000","7.00000000","200.00000000","5.00000000","2.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","31","33.00000000",""," ","127.0471497","37.5739768"
"68","동대문구"," "," "," "," "," ","답십리5동 294-3번지","대지","0E-8","세로티나벚나무","1","장미과","Prunus serotina 도구","80.00000000","18.00000000","130.00000000","6.00000000","1.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","33","30.00000000",""," ","127.0534544","37.5698259"
"69","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","이팝나무","1","물푸레나무과","Chionanthus retusa","80.00000000","13.00000000","113.00000000","7.00000000","1.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," ","희귀수종"," "," "," ","4","28.00000000",""," ","127.0568505","37.5882388"
"70","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","세로티나벚나무","1","장미과","Prunus serotina 도구","80.00000000","20.00000000","130.00000000","8.00000000","1.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","34","30.00000000",""," ","127.0749335","37.5681844"
"71","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","개동청나무","1","감탕나무과","Llexpedurculosa","80.00000000","10.00000000","67.00000000","8.00000000","1.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","35","28.00000000",""," ","127.0748214","37.5681558"
"72","동대문구"," "," "," "," "," ","동대문구 답십리5동 294-3번지","묘지","714.00000000","느티나무","1","느릅나무과","Zelkova serrata Makino","351.00000000","20.00000000","304.00000000","19.00000000","3.00000000","1-5-15(구나무)","1981.10.27","당산목","2.00000000","박정배(동대문구 답십리동 319-2)","이용운(동대문구 답십리동 304-12)"," "," "," "," ","진딧물","심"," ","약제방제"," "," "," "," "," ","뿌리부위는 자연석 석축 2단으로(두께26cm 높이 75cm","38","33.00000000",""," ","127.0551745","37.5685914"
"73","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","꽃단풍","1","단풍나무과","Acer rubrum var. pycnanthum","60.00000000","10.00000000","90.00000000","5.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," ","인접목과 경합 동쪽으로 기움"," ","희귀수종"," "," "," ","36","27.00000000",""," ","127.0323894","37.5808307"
"74","동대문구"," "," "," "," "," ","동대문구 제기동 1158-1번지","대지","397.00000000","향나무","1","측백나무과","Juniperus chinensis Linne","525.00000000","14.00000000","219.00000000","13.00000000","1.00000000","천연기념물 제 240호","1972.7.31"," ","2.00000000","대한민국","서울특별시"," "," "," "," ","응애","경"," ","약제방제"," "," "," "," "," "," ","39","35.00000000",""," ","127.0440455","37.5925663"
"75","종로구"," "," "," "," "," ","계동1","0","0E-8","은행나무","0"," "," ","260.00000000","18.00000000","0E-8","18.00000000","0E-8","서1-14","1988.6.8","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9867614","37.5832295"
"76","종로구"," "," "," "," "," ","가회동5","0","0E-8","느티나무","0"," "," ","310.00000000","20.00000000","0E-8","18.00000000","0E-8","서1-21","1988.9.12","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9859172","37.583565"
"77","종로구"," "," "," "," "," ","행촌동1-18","0","0E-8","은행나무","0"," "," ","420.00000000","23.00000000","0E-8","31.00000000","0E-8","서1-10","1976.6.5","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9637023","37.5728631"
"78","종로구"," "," "," "," "," ","신영동240-1","0","0E-8","느티나무","0"," "," ","510.00000000","16.00000000","0E-8","15.00000000","0E-8","서1-6","1988.6.8","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9598461","37.6056999"
"79","종로구"," "," "," "," "," ","신영동214-13","0","0E-8","느티나무","0"," "," ","255.00000000","13.00000000","0E-8","20.00000000","0E-8","서1-22","1989.10.24","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9598338","37.6034239"
"80","종로구"," "," "," "," "," ","사직동1-28","0","0E-8","향나무","0"," "," ","230.00000000","14.00000000","0E-8","6.00000000","0E-8","서1-30","2000.12.20","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9686756","37.5762291"
"81","종로구"," "," "," "," "," ","화동2","0","0E-8","회화나무","0"," "," ","300.00000000","11.00000000","0E-8","7.00000000","0E-8","서1-7","2000.6.5","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9832661","37.5808674"
"82","종로구"," "," "," "," "," ","화동138-32","0","0E-8","회화나무","0"," "," ","210.00000000","17.00000000","0E-8","13.00000000","0E-8","서1-20","1986.11.22","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.982446","37.5796704"
"83","종로구"," "," "," "," "," ","소격동165","0","0E-8","비술나무","0"," "," ","150.00000000","19.00000000","0E-8","17.00000000","0E-8","서1-23","1996.8.16","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9809733","37.5795149"
"84","종로구"," "," "," "," "," ","소격동165","0","0E-8","비술나무","0"," "," ","150.00000000","18.00000000","0E-8","17.00000000","0E-8","서1-24","1996.8.16","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9809661","37.5794242"
"85","종로구"," "," "," "," "," ","소격동165","0","0E-8","비술나무","0"," "," ","150.00000000","17.00000000","0E-8","17.00000000","0E-8","서1-25","1996.8.16","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9809447","37.5793334"
"86","종로구"," "," "," "," "," ","인의동28-30","0","0E-8","은행나무","0"," "," ","465.00000000","15.00000000","0E-8","14.00000000","0E-8","서1-3","1981.10.27","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9979829","37.5724436"
"87","종로구"," "," "," "," "," ","와룡동4-1","0","0E-8","은행나무","0"," "," ","425.00000000","15.00000000","0E-8","15.00000000","0E-8","서1-8","1972.10.12","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9894896","37.5776077"
"88","종로구"," "," "," "," "," ","견지동45","0","0E-8","회화나무","0"," "," ","450.00000000","26.00000000","0E-8","23.00000000","0E-8","서1-9","1972.10.12","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9823318","37.5738213"
"89","종로구"," "," "," "," "," ","연지동136-74","0","0E-8","회화나무","0"," "," ","515.00000000","21.00000000","0E-8","15.00000000","0E-8","서1-4","1981.10.27","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","127.0004622","37.5739708"
"90","종로구"," "," "," "," "," ","연지동263","0","0E-8","은행나무","0"," "," ","465.00000000","16.00000000","0E-8","14.00000000","0E-8","서1-5","1981.10.27","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","127.0014253","37.5723199"
"91","종로구"," "," "," "," "," ","궁정동55-3","0","0E-8","회화나무","0"," "," ","430.00000000","16.00000000","0E-8","20.00000000","0E-8","서1-1","1968.7.3","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9726109","37.5846201"
"92","종로구"," "," "," "," "," ","궁정동1-45","0","0E-8","느티나무","0"," "," ","315.00000000","20.00000000","0E-8","11.00000000","0E-8","서1-12","1981.10.27","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9724086","37.5857141"
"93","종로구"," "," "," "," "," ","궁정동1-45","0","0E-8","중국굴피나무","0"," "," ","415.00000000","22.00000000","0E-8","15.00000000","0E-8","서1-13","1981.10.27","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9724656","37.5858105"
"94","종로구"," "," "," "," "," ","신교동1-1","0","0E-8","은행나무","0"," "," ","260.00000000","20.00000000","0E-8","13.00000000","0E-8","서1-15","1989.10.24","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.968239","37.5851001"
"95","종로구"," "," "," "," "," ","청운동89-9","0","0E-8","은행나무","0"," "," ","215.00000000","22.00000000","0E-8","20.00000000","0E-8","서1-18","1981.10.27","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9711539","37.5861618"
"96","종로구"," "," "," "," "," ","신교동1-1","0","0E-8","느티나무","0"," "," ","225.00000000","16.00000000","0E-8","23.00000000","0E-8","서1-26","1972.10.12","0","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","126.9684603","37.5843117"
